0.000000000000000000e+00	1.006088845938065690e-01
1.000000000000000021e-03	4.108078719724448380e-01
2.000000000000000042e-03	5.827465318039402042e-01
3.000000000000000062e-03	6.950551697920747118e-01
4.000000000000000083e-03	7.482386805509400052e-01
5.000000000000000104e-03	7.843443374944617519e-01
6.000000000000000125e-03	8.065173937819017924e-01
7.000000000000000146e-03	8.505031619984837477e-01
8.000000000000000167e-03	9.580859550845225447e-01
9.000000000000001055e-03	1.040757033449349001e+00
1.000000000000000021e-02	1.072198519568247077e+00
1.099999999999999936e-02	1.091081413920461873e+00
1.200000000000000025e-02	1.099893105988109854e+00
1.300000000000000114e-02	1.117986332229776059e+00
1.400000000000000029e-02	1.113771195376722423e+00
1.499999999999999944e-02	1.137137917160577993e+00
1.600000000000000033e-02	1.127328731793096894e+00
1.700000000000000122e-02	1.147664688200499494e+00
1.800000000000000211e-02	1.162069910293298758e+00
1.899999999999999953e-02	1.143631686084940924e+00
2.000000000000000042e-02	1.133980934326060064e+00
2.100000000000000130e-02	1.173084367046483889e+00
2.199999999999999872e-02	1.159756816291130921e+00
2.299999999999999961e-02	1.125961824459185356e+00
2.400000000000000050e-02	1.196772420033345607e+00
2.500000000000000139e-02	1.181609941638710470e+00
2.600000000000000228e-02	1.165195655107203354e+00
2.699999999999999969e-02	1.158311029563046546e+00
2.800000000000000058e-02	1.153978348870355219e+00
2.900000000000000147e-02	1.194128066644509989e+00
2.999999999999999889e-02	1.181090347676346353e+00
3.099999999999999978e-02	1.165137171197922594e+00
3.200000000000000067e-02	1.152918544414183621e+00
3.300000000000000155e-02	1.147875512929761088e+00
3.400000000000000244e-02	1.166529256668218828e+00
3.500000000000000333e-02	1.208222837481700340e+00
3.600000000000000422e-02	1.220631804009466359e+00
3.699999999999999817e-02	1.198785354428007599e+00
3.799999999999999906e-02	1.186818323580777212e+00
3.899999999999999994e-02	1.221252754255652162e+00
4.000000000000000083e-02	1.302008146390164267e+00
4.100000000000000172e-02	1.250051551033249941e+00
4.200000000000000261e-02	1.207275242349109101e+00
4.300000000000000350e-02	1.222338293923428187e+00
4.399999999999999745e-02	1.190239800233312772e+00
4.499999999999999833e-02	1.172717408279364326e+00
4.599999999999999922e-02	1.232811345666473324e+00
4.700000000000000011e-02	1.262651923374945362e+00
4.800000000000000100e-02	1.219522745216871762e+00
4.900000000000000189e-02	1.226637713093324589e+00
5.000000000000000278e-02	1.238981478042230577e+00
5.100000000000000366e-02	1.225795190767715370e+00
5.200000000000000455e-02	1.211323458183688917e+00
5.299999999999999850e-02	1.195250426462682647e+00
5.399999999999999939e-02	1.208013601552492267e+00
5.500000000000000028e-02	1.198634845214316291e+00
5.600000000000000117e-02	1.233834552280303809e+00
5.700000000000000205e-02	1.243376448146140012e+00
5.800000000000000294e-02	1.200389621406196872e+00
5.900000000000000383e-02	1.189499465317915394e+00
5.999999999999999778e-02	1.200899688201614302e+00
6.099999999999999867e-02	1.215360414544058631e+00
6.199999999999999956e-02	1.221770067827821826e+00
6.300000000000000044e-02	1.263884133325765990e+00
6.400000000000000133e-02	1.265294493857981539e+00
6.500000000000000222e-02	1.217980004171673736e+00
6.600000000000000311e-02	1.231342394154984587e+00
6.700000000000000400e-02	1.236545570332842736e+00
6.800000000000000488e-02	1.197828282816639778e+00
6.900000000000000577e-02	1.218792587140129502e+00
7.000000000000000666e-02	1.206052166427741934e+00
7.100000000000000755e-02	1.215652760108367758e+00
7.200000000000000844e-02	1.238687591149002287e+00
7.299999999999999545e-02	1.222443006286955125e+00
7.399999999999999634e-02	1.229463206425291277e+00
7.499999999999999722e-02	1.210858474682823926e+00
7.599999999999999811e-02	1.202154823452975974e+00
7.699999999999999900e-02	1.215446917951854777e+00
7.799999999999999989e-02	1.259588744451589859e+00
7.900000000000000078e-02	1.310852515852566347e+00
8.000000000000000167e-02	1.283684019522508546e+00
8.100000000000000255e-02	1.266645788649470417e+00
8.200000000000000344e-02	1.223380717046807842e+00
8.300000000000000433e-02	1.315941919869444865e+00
8.400000000000000522e-02	1.286849786301537346e+00
8.500000000000000611e-02	1.286537612266575037e+00
8.600000000000000699e-02	1.286391037610199239e+00
8.700000000000000788e-02	1.246213354456157107e+00
8.799999999999999489e-02	1.227078215417185980e+00
8.899999999999999578e-02	1.266027746071442861e+00
8.999999999999999667e-02	1.242607731590431142e+00
9.099999999999999756e-02	1.253114470964133531e+00
9.199999999999999845e-02	1.234585081353989588e+00
9.299999999999999933e-02	1.198300644731482789e+00
9.400000000000000022e-02	1.295551678896736281e+00
9.500000000000000111e-02	1.272456865372871837e+00
9.600000000000000200e-02	1.272631376114865986e+00
9.700000000000000289e-02	1.309967222346432481e+00
9.800000000000000377e-02	1.263026035553381332e+00
9.900000000000000466e-02	1.246648557938362600e+00
1.000000000000000056e-01	1.286472694667489591e+00
1.010000000000000064e-01	1.260834086035430568e+00
1.020000000000000073e-01	1.263263302390895459e+00
1.030000000000000082e-01	1.225402312488409695e+00
1.040000000000000091e-01	1.239708257027763105e+00
1.049999999999999961e-01	1.227916183347940837e+00
1.059999999999999970e-01	1.292606284299644193e+00
1.069999999999999979e-01	1.297413498457549608e+00
1.079999999999999988e-01	1.308501088812727309e+00
1.089999999999999997e-01	1.282294010096281855e+00
1.100000000000000006e-01	1.289683587559056432e+00
1.110000000000000014e-01	1.276014329935581726e+00
1.120000000000000023e-01	1.253602631509257659e+00
1.130000000000000032e-01	1.238076543769866866e+00
1.140000000000000041e-01	1.222479443353835959e+00
1.150000000000000050e-01	1.268603130230137710e+00
1.160000000000000059e-01	1.298966691197517953e+00
1.170000000000000068e-01	1.264642234962757517e+00
1.180000000000000077e-01	1.270387977756446629e+00
1.190000000000000085e-01	1.279086595596706788e+00
1.199999999999999956e-01	1.283124910803193242e+00
1.209999999999999964e-01	1.263637999456442840e+00
1.219999999999999973e-01	1.247253738581052707e+00
1.229999999999999982e-01	1.313273820325981722e+00
1.239999999999999991e-01	1.286993466765101735e+00
1.250000000000000000e-01	1.277269277275413284e+00
1.260000000000000009e-01	1.262286150592672573e+00
1.270000000000000018e-01	1.272601664536512578e+00
1.280000000000000027e-01	1.337832484045809789e+00
1.290000000000000036e-01	1.301178023223655389e+00
1.300000000000000044e-01	1.286848683085991762e+00
1.310000000000000053e-01	1.270347769249608572e+00
1.320000000000000062e-01	1.281827757227480991e+00
1.330000000000000071e-01	1.268398783410539687e+00
1.340000000000000080e-01	1.253915166915805290e+00
1.350000000000000089e-01	1.257155106378746279e+00
1.360000000000000098e-01	1.323730159965278874e+00
1.370000000000000107e-01	1.306940720572701942e+00
1.380000000000000115e-01	1.307038146850298510e+00
1.390000000000000124e-01	1.259354809595233160e+00
1.400000000000000133e-01	1.296820266345500849e+00
1.410000000000000142e-01	1.279144235323396606e+00
1.420000000000000151e-01	1.322082394701748154e+00
1.430000000000000160e-01	1.301032621056504412e+00
1.440000000000000169e-01	1.278885019858075678e+00
1.449999999999999900e-01	1.365927730365346537e+00
1.459999999999999909e-01	1.337975742121821243e+00
1.469999999999999918e-01	1.290090275348678928e+00
1.479999999999999927e-01	1.254490074607788275e+00
1.489999999999999936e-01	1.245031632136283095e+00
1.499999999999999944e-01	1.263297057746175733e+00
1.509999999999999953e-01	1.361438559547411664e+00
1.519999999999999962e-01	1.362741887443889910e+00
1.529999999999999971e-01	1.390868501126251378e+00
1.539999999999999980e-01	1.385057871927617867e+00
1.549999999999999989e-01	1.351849681393274771e+00
1.559999999999999998e-01	1.304229693755958319e+00
1.570000000000000007e-01	1.289524001921649177e+00
1.580000000000000016e-01	1.374905088100528028e+00
1.590000000000000024e-01	1.324546207702171463e+00
1.600000000000000033e-01	1.279912387778899596e+00
1.610000000000000042e-01	1.289185088632152976e+00
1.620000000000000051e-01	1.293258297579013227e+00
1.630000000000000060e-01	1.296889843284662946e+00
1.640000000000000069e-01	1.330654293617651085e+00
1.650000000000000078e-01	1.362027545348621693e+00
1.660000000000000087e-01	1.343545047006302617e+00
1.670000000000000095e-01	1.346508775687588866e+00
1.680000000000000104e-01	1.353393610118095225e+00
1.690000000000000113e-01	1.304052420848142990e+00
1.700000000000000122e-01	1.253007898133904341e+00
1.710000000000000131e-01	1.247664315293810500e+00
1.720000000000000140e-01	1.294732689246971047e+00
1.730000000000000149e-01	1.303124769687910911e+00
1.740000000000000158e-01	1.307892349474909732e+00
1.750000000000000167e-01	1.364299012802706601e+00
1.759999999999999898e-01	1.320298094676886969e+00
1.769999999999999907e-01	1.336691062344681935e+00
1.779999999999999916e-01	1.388993721468629872e+00
1.789999999999999925e-01	1.344026988061437278e+00
1.799999999999999933e-01	1.403871645468717899e+00
1.809999999999999942e-01	1.355358130180755794e+00
1.819999999999999951e-01	1.311708332806755584e+00
1.829999999999999960e-01	1.323829215449343177e+00
1.839999999999999969e-01	1.329418100874756092e+00
1.849999999999999978e-01	1.365596518026872541e+00
1.859999999999999987e-01	1.341657793497184725e+00
1.869999999999999996e-01	1.375214182526180551e+00
1.880000000000000004e-01	1.400292230364047041e+00
1.890000000000000013e-01	1.381369604313277932e+00
1.900000000000000022e-01	1.365475709576589924e+00
1.910000000000000031e-01	1.346764511261606456e+00
1.920000000000000040e-01	1.300670646331168578e+00
1.930000000000000049e-01	1.345368782150501374e+00
1.940000000000000058e-01	1.356516049513860844e+00
1.950000000000000067e-01	1.382649287226870749e+00
1.960000000000000075e-01	1.388473402649617716e+00
1.970000000000000084e-01	1.413672007940977249e+00
1.980000000000000093e-01	1.388267142651242292e+00
1.990000000000000102e-01	1.338372194710198082e+00
2.000000000000000111e-01	1.326527865192852706e+00
2.010000000000000120e-01	1.309656729740327208e+00
2.020000000000000129e-01	1.345480959334011795e+00
2.030000000000000138e-01	1.386271742717956723e+00
2.040000000000000147e-01	1.392295035561527783e+00
2.050000000000000155e-01	1.421677686316386913e+00
2.060000000000000164e-01	1.424507878507501379e+00
2.070000000000000173e-01	1.423261701685368807e+00
2.080000000000000182e-01	1.367037011980511751e+00
2.089999999999999913e-01	1.318411432327798893e+00
2.099999999999999922e-01	1.358507813441538037e+00
2.109999999999999931e-01	1.368694289703817013e+00
2.119999999999999940e-01	1.399212393190799375e+00
2.129999999999999949e-01	1.428437428849476776e+00
2.139999999999999958e-01	1.398415396992819248e+00
2.149999999999999967e-01	1.451736122222618164e+00
2.159999999999999976e-01	1.416828928095916540e+00
2.169999999999999984e-01	1.416073442101332569e+00
2.179999999999999993e-01	1.409691147156869606e+00
2.190000000000000002e-01	1.381722979236974291e+00
2.200000000000000011e-01	1.436515001574144801e+00
2.210000000000000020e-01	1.414096037368084646e+00
2.220000000000000029e-01	1.387248902224560210e+00
2.230000000000000038e-01	1.392422536826086521e+00
2.240000000000000047e-01	1.342864414232997960e+00
2.250000000000000056e-01	1.342920807661995841e+00
2.260000000000000064e-01	1.302129490957692148e+00
2.270000000000000073e-01	1.294215801752265138e+00
2.280000000000000082e-01	1.336755292542359808e+00
2.290000000000000091e-01	1.422535979205353573e+00
2.300000000000000100e-01	1.423229139291279477e+00
2.310000000000000109e-01	1.422929391975769731e+00
2.320000000000000118e-01	1.417323369760455698e+00
2.330000000000000127e-01	1.434771784917587611e+00
2.340000000000000135e-01	1.407340093354890742e+00
2.350000000000000144e-01	1.360038390672242414e+00
2.360000000000000153e-01	1.317019847450053627e+00
2.370000000000000162e-01	1.299764647142578777e+00
2.380000000000000171e-01	1.345260188171778948e+00
2.390000000000000180e-01	1.381515688404323372e+00
2.399999999999999911e-01	1.362217910770123774e+00
2.409999999999999920e-01	1.367504508542198183e+00
2.419999999999999929e-01	1.346603792063880700e+00
2.429999999999999938e-01	1.379581431546535786e+00
2.439999999999999947e-01	1.391311723469593087e+00
2.449999999999999956e-01	1.388549052745762680e+00
2.459999999999999964e-01	1.388227839522314877e+00
2.469999999999999973e-01	1.343685295004164892e+00
2.479999999999999982e-01	1.332076030100574293e+00
2.489999999999999991e-01	1.394778413960046093e+00
2.500000000000000000e-01	1.348974544886916149e+00
2.510000000000000009e-01	1.388051750097688553e+00
2.520000000000000018e-01	1.420562535285054384e+00
2.530000000000000027e-01	1.445925998021903247e+00
2.540000000000000036e-01	1.448311601866460574e+00
2.550000000000000044e-01	1.442080715085032772e+00
2.560000000000000053e-01	1.385284219503863268e+00
2.570000000000000062e-01	1.417886412162183696e+00
2.580000000000000071e-01	1.384397340651095210e+00
2.590000000000000080e-01	1.396532562150523571e+00
2.600000000000000089e-01	1.378171411559111492e+00
2.610000000000000098e-01	1.396278250561896694e+00
2.620000000000000107e-01	1.422345762410695214e+00
2.630000000000000115e-01	1.369213024821793745e+00
2.640000000000000124e-01	1.407423701514626480e+00
2.650000000000000133e-01	1.390631455261665872e+00
2.660000000000000142e-01	1.455548783105848454e+00
